c:\Users\liu\Downloads\客户反馈记录_数据汇总_数据表（时间）.csv需求,未处理,,ba22b33cce5f344fb9ea722a7bbcc17.png,,,,,
2023/06/15,pte这个入学模考是不是有错啊 听力里说的是instantly 题目里是immediately 学生highlight了 但是算学生是错的,pte入学测试1 题目答案有误,独角兽,老师,题目问题,已处理,已反馈,ff4409a8d5ff758c930a651c5037ac6.png,,,,,
2023/06/15,我这个线下也不能选校区,班级排课选择上课地点没有数据,布谷龙途,老师,使用问题,已处理,已反馈,42aed8b1ac9829a3e8f836212e3918f.png,,校区设置里没有添加上课地点，可以在设置里添加,,,
2023/06/15,校长系统下，课表中，希望整个机构课表，和以老师为维度的课表，都可以查看并导出整月的，不然每次还要登陆单独每个老师的系统查看整月课表,课表页面，视图模式班级视图和老师视图都需要有月视图,thinkalike,教务,需求,未处理,,,,,,,
2023/06/15, 你好，有学生反映做写作题目时，那个复制粘贴键用不了，是怎么回事呢？,学生反馈托福写作，复制粘贴键用不了,曼哈顿,老师,使用问题,已处理,已反馈,,,"复制粘贴按钮是对学生答题的文本框生效的，只能复制剪切粘贴自己写的内容
不能复制题目材料",,,
2023/06/15,最近好多孩子反馈你们的纸质考题里面有好多的错误，比如词与词之间的空格没有，单词拼错，标点符号用错等诸多问题。麻烦您们请教研部门多多做下核对哦，我们学生投诉满多的，谢谢,纸质考题里面有好多的错误，比如词与词之间的空格没有，单词拼错，标点符号用错等诸多问题,vantage,老师,题目问题,,,,,已反馈教研核查,,,
2023/06/14,"GRE入学测试新增套题组合题目：
分析性写作：
Analytical Writing/TEST 12 / 分析性写作 / 逻辑立论文（To save endangered species）
Analytical Writing/TEST 12 / 分析性写作 / 驳论文（Transopolis (E)）
文字推理题:
PPO-Practice Test 2/hard / 文字推理题 / Section 1
GRE入学模考测试 Practice 2 Hard - Section 2
数量推理题：
GRE数学170难题/TEST 2 - Section 1
GRE数学170难题/TEST 2 - Section 2",新增gre入学模考,曼哈顿,老师,录入需求,已处理,已反馈,,,,,,
2023/06/14,您好~SAT那个入学模考测试那里，纸质版模考可以放一套2023年3月北美的真题进去吗~“SAT入学测试（2023）”,新增sat入学模考,海拓考培,老师,录入需求,已处理,已反馈,,,,,,
2023/06/14,如果学生A有一个一对一班级，学生B报名的时候报名到了学生A的一对一班级里，这样会发生什么,学生A有一个一对一班级，学生B报名的时候报名到了学生A的一对一班级，如何处理,方隅,老师,使用问题,已处理,已反馈,,,如果报错了可以将学生移出班级，重新创建订单加入正确的班级,,,
2023/06/14,学习模式能否默认关上,单词作业布置，学习模式能否默认关上,峰杰,老师,需求,未处理,,,,,,,
2023/06/14,单词秒数能否默认使用上次设置,单词作业布置时，单个单词的倒计时秒数能否默认使用上次设置,峰杰,老师,需求,未处理,,,,,,,
2023/06/14,你好 请问一下 为什么销售端那边有写备注情况 但是财务端这边却不显示呢？这个学生 销售端那边写了备注情况 财务端这边就会显示 不过大部分学生的备注情况都没显示 但是销售端那边是写了的,销售端那边写了备注情况 财务端这边就会显示 不过大部分学生的备注情况都没显示 但是销售端那边是写了的,爱英格知,教务,操作疑问,已处理,已反馈,"0a4d87dc7633ace83cf53e5a8b08a5d.png,25a66c96fbf16c4d0acdf9cf83a508c.png",,填写备注是会同步到订单的，填写的沟通内容不会同步,,,
2023/06/14,老师好！用Chrome浏览器登录系统做题，做了一会就蹦出这个提示，再回去重新登录得重新再做，这是什么情况？帮忙看看,单词作业布置时，单个单词的倒计时秒数能否默认使用上次设置,英卓,学生,操作疑问,已处理,已反馈,8f504639fcd424aac3a366a497be1a5.jpg,,"如果出现内存不足的提示，可以用以下方式解决：
1：关闭浏览器，再重新打开进入系统，看是否能正常答题
2：如果第1步做完，还是显示内存不足，就需要清理一下缓存
清理浏览器缓存，步骤如下： 1：打开浏览器设置，选择隐私设置和安全性 2：选择清除浏览数据，将时间范围选为不限",,,
2023/06/14, hello，小助手，这个学生已经上完课了，但是老师要添加反馈的时候无法添加反馈是什么情况呀,这个学生已经上完课了，但是老师要添加反馈的时候无法添加,肯杉,老师,使用问题,已处理,已反馈,,,班级内没有学生，需要将学生加入班级,,,
2023/06/13,元舟雅思入学模考综合卷，12test5 section1+section2，阅读剑桥13test2 reading1,新增雅思入学模考,元舟,老师,录入需求,已处理,已反馈,,,,,,
2023/06/13,澜大和澜大择校备考的入学模考做内容替换,托福入学模考调整,澜大,老师,录入需求,已处理,已反馈,,,,,,
2023/06/13,配一套托福改革后的入学模考，命名：托福入学模考（改革后）,新增托福入学模考,恒之晟,老师,录入需求,已处理,已反馈,,,,,,
2023/06/13,元舟托福真题模考（改革新题型） 用tpo75组一套,新增托福入学模考,元舟,老师,录入需求,已处理,已反馈,,,,,,
2023/06/13,"今天考试临时有学生不能线下出勤，所以需要调整下试题，如果后台方便操作，还要辛苦下教研组的老师们。
内容：
听力：雅思蓝色版OG Test 6/Section 1 + Section 2 + Section 4

口语：22年9月-12月口语题库Part1 New/Names+22年9月-12月口语题库Part 2 & 3 经历类Old/保持健康的方式/Part 2 + 22年9月-12月口语题库Part 2 & 3 经历类Old/保持健康的方式/Part 3",雅思入学模考调整,爱英格知,老师,录入需求,已处理,已反馈,,,,,,
2023/06/13,校校老师，麻烦您把这题C选项“has not known”改为“has not been known”，并且把正确答案修改为C选项，谢谢,基础练习语法题，选项需要修改,曼哈顿,老师,题目问题,已处理,,,,,,,
2023/06/13,有学生反映给出的真题例句没有翻译,单词学习，真题例句需要有翻译,澜大,学生,需求,未处理,,52599ffee2f1c8b62ea49d42170ef07.jpg,,,,,
2023/06/13,小助手，你好，就是我这边导出来6月1号是星期六，但是日历上显示的6月1号是星期五，你帮我看一下这边是什么问题，谢谢？,课表导出的日期不对,肯杉,教务,使用问题,已处理,已反馈,f833e8d6685a1c816d9a9542af95253.png,,老师用的不是谷歌浏览器，建议电脑使用谷歌浏览器,,,
2023/06/13,已有单词创建新的单元的权限，可否开放给其他老师,其他老师也需要有已上传次表新增单元的权限,执信,老师,需求,未处理,,,,,,,
2023/06/13,班级的作业页面，日期和学生名字不能像Excel表一样锁定往下滑，就不能看到学生名字了,班级查看学生作业，查看以往的日期，学生名字没有固定显示就看不到了，希望学生姓名可以固定显示,孚外,老师,需求,未处理,,,,,,,
2023/06/13,这个订单学生已经操作退费了，为什么还能排课,学生订单剩余课时都已退费，班级页面课时没变，还能操作排课,爱英格知,教务,操作疑问,已处理,已反馈,,,班级的课时只和首次订单有关联，之后的订单操作课时需要在班级页面手动调整,,,
2023/06/13,老师想要看到一篇文章当中各个题目类型的正确率，但是不能为我们赋能这一点，所以我们老师自己设计的Excel表来计算各个题型的正确率,需要添加学生做完一篇文章后该篇文章的总正确率，以及该篇文章各个题型的总正确率,爱智,老师,需求,未处理,,,,,,,
2023/06/12,"麻烦在托福入学测试板块配一下新版托福测试题

阅读保留前两篇，听口不变，写作task1不变，task2选择题库里面的discussion board 模拟题/ Writing Task 1

托福初阶  tpo8

托福中阶  tpo26

托福高阶  tpo47",新增托福入学模考,本心,老师,录入需求,已处理,已反馈,,,,,,
2023/06/12,"哈喽校校人员，请问你们后台有这样的功能吗？就是老师和教务之间可以互相看到对学员情况的评价，但是学员看不到

类似于学员不可见的课堂评价",老师和教务之间可以互相看到对学员情况的评价，但是学员看不到，应该如何操作,琢思,老师,操作疑问,已处理,已反馈,,,可以在学员档案里添加回访记录,,,
2023/06/12,李老师，咨询一个问题，咱们的系统不是可以线上授课吗，假设班课学员是20人，我需要给这20个人全部开通账号，她们才能参与到班课上课是吗那这20个人怎么跟班课课表做关联呢,"假设班课学员是20人，需要给这20个人全部开通账号，才能参与到班课上课是吗,怎么跟班课课表做关联",津桥,老师,操作疑问,已处理,已反馈,,,需要开普通账号，创建1个线上授课班，把20个学员都拉进班级内，依次排线上课,,,
2023/06/12,您好老师，我想问一下如何能查看电子版签合同的情况，有没有办法可以看到比如报名了暑假的孩子，所有合同都签订了？,需要看到所有合同签署情况,睿途,销售,需求,未处理,,,,,,,
2023/06/12, 您好，  剑桥5test3section1没有跟读， 系统里面能帮忙加一个吗？,剑桥5test3section1需要添加篇章跟读,英廷,老师,录入需求,已处理,已反馈,,,,,,
2023/06/12,合同签名好像提交不了呀,合同签名提交不了，提示签名或公章位置不对,新航向,校长,bug,已处理,已反馈,4a3ca7c355961a506bbc63fa054adb3.jpg,,,,,
2023/06/12,小助手，你好，就是这个老师他显示课程冲突，但是我点开那个老师的排课看他的时间并没有冲突，他当天没有排课,排课时显示课程冲突，但是点开该老师的排课看他的时间并没有冲突，他当天没有排课,肯杉,教务,其他,已处理,已反馈,"7acdb2a19b6539557a06b4012f62439.png,e40f1654d69879698f02bc24d4e66ee.png",,,是否可以优化,,
2023/06/12,"Doreen 老师，我想再加两套雅思套题的入学模考题。

第一套：
内容：
听力 ：雅思蓝色OG Test1/Section 2 + Section3
阅读： 雅思蓝色OG Test1 Reading passage 1
写作： 雅思蓝色OG Test1 Writing Task 2
口语： 雅思蓝色OG Test1  Part 1 + Part 2 & Part 3

标题：大二雅思试题（雅思简化版）

第二套：
内容：22年9月-12月口语题库Part1 New/Names+22年9月-12月口语题库Part 2 & 3 经历类Old/保持健康的方式/Part 2 + 22年9月-12月口语题库Part 2 & 3 经历类Old/保持健康的方式/Part 3

标题：大一雅思口语试题",新增雅思入学模考,爱英格知,老师,录入需求,已处理,已反馈,,,,,,
2023/06/11,您好，现在我想修改学生手机号，修改后点保存一直是原来那个手机号，新手机号保存不进去，能看看是咋回事吗，谢谢,修改学生手机号，修改了还是以前的手机号,殊维,教务,使用问题,已处理,已反馈,,,没有学生联系方式查看的权限,,,
2023/06/11,pte模考完以后，没有位置可以写评价，麻烦技术老师设计一个框架，类似雅思托福可以写评价,pte模考完以后，需要可以填写分项评价,思潮,销售,需求,未处理,,e65b2cf204d51db93f08950e9cd87e8.png,,,,,
2023/06/11,系统自有词库托福听力对话词汇不见了,自有词库托福听力对话词汇未显示，无法布置,守壹私塾,老师,其他,已处理,已反馈,,,老师操作删除了，已恢复,,,
2023/06/11,你好 学生课表  只能一周一周看吗 如果我想把他这三个月的课全部导出可以吗？,学生课表可以三个月的课全部导出吗,thinkalike,教务,操作疑问,已处理,已反馈,,,班级排课页面可以导出,,,
2023/06/11,亲 系统是不是有问题，老师有课 排课的时候不提示冲突今天发现好几次这种情况了,排课有冲突但是未提示,壹思唯,教务,,技术确认中,,,,未复现,,,
2023/06/11,您好 有学生的电脑打不开界面一直是这个情况有什么处理方法吗,学生的电脑打不开系统界面一直空白,远心,学生,使用问题,已处理,已反馈,046d53bcabcbe40272470183f616a24.jpg,,电脑建议使用谷歌浏览器,,,
2023/06/10,"标题：tpo63,现行托福",新增托福入学模考,孚外,老师,录入需求,已处理,已反馈,,,,,,
2023/06/10,9分听力达人5/test4 ,section1听力音频无法播放,洒脱,老师,题目问题,已处理,已反馈,,,,已重新上传,,
2023/06/10,阅读可以调整为C10T2的第2篇吗?同时雅思模考2这套练习的试卷结构，可以是听力 阅读 +写作吗,雅思入学模考调整,学而,老师,录入需求,已处理,已反馈,,,,,,
2023/06/10,这个sat还剩1.5小时，怎么把sat剩余的1.5小时转到托福课里面，我退费的话也没有办法退出来1.5小时,学生sat课程剩余的1.5小时，需要转到另一个班，无法操作退费，显示没有课时可以退,方隅,校长,bug,已处理,已反馈,,,,,,
2023/06/10,麻烦这个帮忙删除一下哈，然后这个词汇的命名麻烦更新一下,需要删除词表，修改词表名称,兰羲,老师,其他,已处理,已反馈,"4799291527736104f30b2bc18455464.png,4d9fe6de30e548d4f294dc8bb6212a4.png",,,,,
2023/06/10,点击发布完刚才手动添加的口语第六次课不见了,智能排课有一节课未排上，手动添加了一节，点击发布完手动添加的不见了,布谷龙途,教务,使用问题,已处理,已反馈,,,技术后台查到该班级21号的排课 雅思强化口语 (1) ，韩博老师在2023-06-10 10:37:59 手动删除了,,,
2023/06/10,还有一个问题 智能排课为什么会出现排超的情况,智能排课为什么会出现排超的情况,布谷龙途,教务,操作疑问,已处理,已反馈,,,智能排课或者手动排课 都是允许排超时的，智能排课排会根据老师您设置的规则预生成排课，确认没问题后再发布,,,
2023/06/10,最近出现了好几个孩子都是这种情况，分配测试的顾问看不到孩子的数据,分配测试的顾问在公池看不到孩子的入学模考数据,睿途,销售,使用问题,已处理,已反馈,,,复制的某一套题的链接给学生答题如果是从教务身份复制的链接，在公池里就查不到，需要销售身份复制链接才可以,,,
2023/06/09,请问技术老师这个录音速度明显不对，是怎么回事,学生口语录音计时过快,执信,学生,其他,未处理,已反馈,,,未复现，需要学生排查下浏览器或电脑环境,,,
2023/06/09,您好 老师反馈小程序端老师写反馈时界面有些问题，麻烦看下哈,小程序填写课堂反馈界面有问题,英学,老师,优化,已处理,,29fc4dbe6a94d9090c9954075615aae.jpg,,苹果手会有问题,下周更新,,
2023/06/09,老师，电子合同内容我编辑好了，但是这个学生打开里面又是空白的，请问如何解决呢,电子合同内容编辑好了，但是打开学生订单里面又是空白的,孚外,教务,优化,未处理,,,,学生订单点击了确认，再更新合同模板不会同步，只有一个订单模板不好操作，需要新增一个,,,
2023/06/09,你好家长说无法提交这个签字,家长无法提交合同签名,睿途,销售,使用问题,已处理,已反馈,6a277fe4521c99eefbafe0ba4eed8d1.jpg,,没有设置合同公章和签名的位置，位置不对所以家长签不了字,,,
2023/06/09,"新增  这二个的单项部分
有的学生只要做阅读  有的只要做听力

新增 阅读、听力 单独部分",新增入学模考,寸心,老师,录入需求,已处理,已反馈,,,,,,
2023/06/09,现在你们的系统课消挂钩之后，是按点名次数来算的，不是按上课时长来扣除的，我排2小时课，如果是一次性排2小时，只有1次点名，你们只扣除1次课消金额，所以这个月的课消总金额还是对不上,运营数据的课时和结转金额未同步,诺美学校,教务,bug,已处理,已反馈,,,,周杨,,
2023/06/09,还有为什么手机小程序更新了一下之后，课表作业都看不见了,老师小程序作业未显示，pc端作业显示也有问题（点全部没有数据）,诺得,老师,bug,已处理,已反馈,,,,,,
2023/06/09,10.1号老师只有一节课 但是系统显示冲突 这个是为什么呢？,老师课表显示有冲突课程（提示有预占或请假）但是没有预占和请假数据,峰树,老师,bug,已处理,已反馈,,,,,,
2023/06/08,老师，请问电子合同我们是如何跟家长签署的呢,电子合同如何跟家长签署,孚外,销售,操作疑问,已处理,已反馈,,,,,,
2023/06/08,班级课很多，不能搜索，我们一个一个找，很麻烦并且很浪费时间,布置作业页面班级需要可以搜索,孚外,老师,需求,未处理,,,,,,,
2023/06/08,这道题只有三个选项，麻烦校对一下,可汗阅读题合集/Module 2(Easier) 选项有误,琢思未来,老师,题目问题,已处理,已反馈,ce57ba7b53cfa6afb8f0c947e32c5c8.jpg,,,,,
2023/06/08,您好，SAT机考og1可以推送到入学模考吗，这些SAT得入学模考也可以都撤了,新增sat入学模考,来好思,老师,录入需求,已处理,已反馈,,,,,,
2023/06/08,同一个客户一个显示30天未跟进，一个显示21天，到时候掉入公池的时间是按哪个呢,同一个客户提醒30天未跟进，但是公池显示21天,米高,销售,bug,已处理,已反馈,,,,周杨,,
2023/06/08,系统是否方便添加一个导出功能？,学生生词本怎么导出,峰树,老师,操作疑问,已处理,已反馈,,,学生点击词汇这里查看详情，可以导出,,,
2023/06/08,亲，那个我们的自己的单词里的SAT 初级词汇list 2 有一个词be subjected to 字打错了（打成be sugjected to）辛苦改一下,机构词表修改,飞虎,老师,机构题目问题,已处理,已反馈,,,,,,
2023/06/08,"雅思模考：剑桥雅思4 test3阅读+test3听力
托福模考：现行托福 tpo40阅读+tpo40听力
小托福模考：第一套题听力+语法+阅读",新增入学模考,Amber老师,老师,录入需求,已处理,已反馈,,,,,,
2023/06/07, 亲，这是系统里自有词汇- SAT初级词汇（新）这份词表需要修改的一些内容，辛苦您反馈给教研修改哈,机构自有词表修改,飞虎,老师,机构题目问题,已处理,已反馈,,,,,,
2023/06/07,您好，市场是没有小程序绑定的么？市场老师也需要用手机录入,市场端需要有小程序,布谷龙途,老师,需求,未处理,,,,,,,
2023/06/07,请问系统中的力矩颜色能否换成深色加粗，目前是灰色，有家长反馈不方便查看,措辞练习单词例句是灰色，不方便查看,峰树,学生,优化,未处理,,,,,,,
2023/06/07,纸笔入学测试b section4 29题，题干前面的x需要去掉33题，题干应该是绝对值,202 211北美卷的题目有误,壹思唯,老师,题目问题,已处理,已反馈,,,,,,
2023/06/07,老师您好，这个入学模测的试卷内容需要调整一下,新增雅思托福入学模考,南瓜藤,老师,录入需求,已处理,已反馈,,,,,,
2023/06/07,布置作业页面搜索的排序逻辑可以优化一下吗？比如这里我需要tpo5conversation1的内容，但是搜索结果并不是按照顺序排列的,基础练习中逐句精听搜索出来的结果并没有按照顺序排列，需要优化一下排序,悠学辉,老师,优化,未处理,,,,,,,
2023/06/07,老师您好，目前改革后的托福真题有了吗？可以布置一套新题再入学测试里吗,新增托福入学模考,安世德,老师,录入需求,已处理,已反馈,,,,,,
2023/06/07,帮忙录入下改革后的模考卷，放在入学模考里,新增托福入学模考,翎远,老师,录入需求,已处理,已反馈,,,,,,
2023/06/07,麻烦帮我们放入下这两套入学考,新增托福入学模考,无名氏,老师,录入需求,已处理,已反馈,,,,,,
2023/06/07,辛苦您把这个入学模考删掉，添加一个海定三节课模考,新增托福入学模考,国际部备考派,老师,录入需求,已处理,已反馈,,,,,,
2023/06/07,老师这个班我刚才不知道是不是删除错了一个班课怎么看操作记录呢,老师不小心删除了时间未到的排课，需要查一下是删除的哪节课,孚外,教务,其他,已处理,已反馈,,,,,,
2023/06/07,请问学生完成作业后，我们老师端是不能收到提醒的对吗？为什么有些老师能收到，有些收不到？,学生完成作业后，有些老师可以收到提醒，有些老师收不到,孚外,老师,操作疑问,已处理,已反馈,,,需要确认一下老师是否绑定的公众号以及布置作业的老师是不是该老师，或者是否是给班级助教,,,
2023/06/07,我用组题的方式布置的作业可以共享给其他老师吗？就是用和我组的题一样,其他老师可以使用已布置过的作业吗,孚外,老师,操作疑问,已处理,已反馈,,, 可以在常用作业班级作业里选择已布置的作业，再次下发,,,
2023/06/06,您好，学生家长反应单词书打不开，但我这边可以打开请问是怎么回事呢,ipad单词书练习打不开,北外,学生,操作疑问,已处理,已反馈,,,在设置里，找到safari浏览器，关闭阻止弹出式窗口，就可以正常打开了,可以添加提示,,
2023/06/06,系统里2021阅读真题100篇Passage71-80的Passage7第四段这里chief前面漏了个is，辛苦教研添加下哈,2021阅读真题100篇Passage71-80的Passage7第四段这里chief前面漏了个is,飞虎,老师,题目问题,已处理,已反馈,39f2e39ecf748856daf2fcdacf5976e.png,,,,,
2023/06/06,亲，那个我们的自己的单词里的SAT 初级词汇list 2 有一个词be indentical 字打错了，是identical,机构自有词表修改,飞虎,老师,机构题目问题,已处理,已反馈,,,,,,
2023/06/06,"我作为销售主管，把数据导入到系统后，录入潜客资源，这个时候这个资源是在我名下的，如何分配给其他顾问跟踪
顾问通过系统查重，只能显示自己名下的数据，无法通过手机号搜索到是否重复，只能录入新客户的方式系统提示手机号/微信号占用，而且不知道是在谁名下，能否有顾问查重的其他方式？",如何分配潜客和查看具体潜客线索在哪个古文明下啊,布谷龙途,销售,操作疑问,已处理,已反馈,,,"1、在公池中可以勾选潜客线索进行分配
2、在公池中可以查看具体潜客线索在哪个顾问的名下",,,
2023/06/06,您好，为什么我们的的听力老师看不懂自己课表 看到的是阅读课写作的课表？,听力老师看不到自己课表 看到的是阅读课写作的课表,布谷龙途,老师,其他,已处理,已反馈,,,这个老师是否是助教身份，助教老师是可以看所在班级的整个课表的,,,
2023/06/06,想请问下 我现在用ipad登老师界面 思维导图后面无法看到对应知识点 这个该怎么解决？另外点开学生的词汇分析，提示没有错词？,老师点开学生练习情况的的词汇分析，有错词但是提示无数据,语测中心,老师,使用问题,已处理,已反馈,,,布置作业后删除了单词书，所以错词唯统计,,,
2023/06/06,你好，请问作业限定时间的设置怎么不见了呀,雅思题型训练没有倒计时设置按钮,诺程,老师,其他,已处理,,,,其他科目题型训练没有倒计时,,,
2023/06/06,我们需要测试gmat，成绩也不能一分一题呀，需要修改的,自有题库推送的入学模考可以修改总分,金吉列,校长,需求,未处理,,,,,,,
2023/06/06,自建的题库也没有分块的地方，比如语文一块，数学一块,自有题库录题可以分板块显示,金吉列,校长,需求,未处理,,,,,,,
2023/06/06,录屏显示的是学生完成了这个自定义作业，但是在“答题解析”里面却没收到，是为啥呢,录屏显示学生完成了自定义作业，但是答案显示没有,英廷,学生,使用问题,已处理,已反馈,,,这个是学生没有正常操作，按了Ctrl➕z重新编辑内容了，我们编辑器有回退功能，可以撤销上一步操作返回答案，但是学生没有使用,,,
2023/06/06, 亲，这是系统里自有词汇- SAT初级词汇（新）这份词表需要修改的一些内容，辛苦您反馈给教研修改哈,机构自有词表修改,飞虎,老师,机构题目问题,已处理,已反馈,,,明天改,,,
2023/06/06,您好，这边需要拼一套题在入学模考上面,新增托福入学模考,国际部备考派,老师,录入需求,已处理,已反馈,,,,,,
2023/06/06,老师好，这套题好像阅读和写作部分没有更新,托福入学模考调整,学而思,老师,录入需求,已处理,已反馈,,,,,,
2023/06/05,老师，请问顾问老师应该怎么操作续费,顾问老师应该怎么操作续费,布谷龙途,销售,操作疑问,已处理,已反馈,,,顾问账号，点击学员，然后找到该学生后，点击续费，填写相关续费报名信息，走签约审批流程即可,,,
2023/06/05,您好，以上两个单词请补充中文释义，谢谢,机构自有词表修改,洒脱,老师,机构题目问题,已处理,已反馈,e4cde6f9d5efe1a0605b5dbe42a5fc1.png,,,,,
2023/06/05,这个是试卷的命名和组卷内容这个是试卷的命名和组卷内容，新航6月雅思模考和新航6月托福模考,新增托福雅思入学模考,南瓜藤,老师,录入需求,已处理,已反馈,,,,,,
2023/06/05,老师我想加一套托福听力的入学模考题,新增托福入学模考,爱英格知,老师,录入需求,已处理,已反馈,,,,,,
2023/06/05,麻烦老师帮我弄一套tpo40的现行全套模考题。,新增托福入学模考,孚外,老师,录入需求,已处理,已反馈,,,,,,
2023/06/05,新增一套7月新托福改革后的入学模考,新增托福入学模考,金吉列,老师,录入需求,已处理,已反馈,,,,,,
2023/06/05,老师排课，调课没有收到通知，麻烦看一下,老师没有收到调课提醒,思麦儿,老师,其他,已处理,已反馈,,,"技术后台查到是删除后重新排的，这样是没有通知的
删除排课没有通知，老师可以直接调整时间或者老师，或者拖动调整某节课，会有通知",,,
2023/06/05,学生表是还没有提交，但是剩下的题不让他做了,学生还未提交作业，不可以修改答案吗,执信,学生,操作疑问,已处理,已反馈,,,托福阅读一篇内是可以修改的，到了下一篇阅读不能返回上一篇修改,,,
2023/06/05,辛苦老师导出6月3~6月4的小托福，第4套卷子的成绩。,需要导出小托福入学模考成绩,学而思,教务,数据导出,已处理,已反馈,,,,,,
2023/06/05,老师今天从7点开始就一直无法登录系统,无法登录系统显示无法访问此页面,北外,老师,其他,已处理,已反馈,,,清理缓存后正常登录,,,
2023/06/05,学生答题解析里阅读用了30多分钟，但是在这个表这里只用了5分钟,学生结果页的阅读作答时间和解析上的作答时间不符,飞虎,老师,其他,技术确认中,,,,,未找到原因，已处理 ,,
2023/06/05,请问客户调入工时的判断依据是什么呢？有几个客户周日晚上看，31天未跟进还未掉入，今天早上就显示30天未跟进掉入了公池,客户跟进掉入公池的时间不对，设置的是30天，但是显示31天还未掉入,米高,销售,bug,已处理,已反馈,,,,周杨,,
2023/06/04,给学生布置的作业，但是详情里没有数据，学生那边会显示这个作业,给学生布置的作业，但是详情里没有数据，学生那边会显示这个作业,爱英格知,老师,操作疑问,已处理,已反馈,,,学生是非vip账号需要调整为vip,,,
2023/06/04,公众号扫描之后无法绑定,老师扫描系统公众号二维码之后还是二维码，并没有提示绑定信息,睿途,老师,其他,已处理,已反馈,,,没有更新授权自有公众号，需要管理员授权才支持扫码自动绑定,,,
2023/06/04,音频开始卡了，播放不了2021年真题6,2021年真题六的音频无法播放,兰羲,学生,使用问题,已处理,已反馈,,,学生使用的不是谷歌浏览器，建议使用谷歌浏览器。,,,
2023/06/04,入学模考是否支持定制，想录入Ket的测试,入学模考是否可以录入ket的测试,微果,老师,操作疑问,已处理,已反馈,,,可以在自有题库中录入后，推送到入学模考,,,
2023/06/04,雅思剑11t3和剑17录入至入学模考,新增雅思入学模考,孚外,老师,录入需求,已处理,已反馈,,,,,,
2023/06/04,请问学生模考完口语是可以回听自己的答案的吗？还可以重新答题？,学生模考完口语可以回听自己的答案和重新答题吗,孚外,老师,其他,已处理,已反馈,,,学生可以回听自己的答案，重新答题的条件是口语，未检测到录音会允许重新答题,,,
2023/06/04,老师这里阅读错误题数二还是满分？,学生入学模考阅读错误题数二，但是显示分数是满分,孚外,老师,题目问题,已处理,已反馈,,,教研组卷错误，旧试卷组的是新题型的题目,,,
2023/06/04, tpo42阅读套题一共30道题，为什么系统上显示29题？, tpo42阅读套题一共30道题，为什么系统上显示29题？,孚外,老师,优化,已处理,已反馈,,,系统中CPU42，passage是三只有9道题，是因为这一篇最后一道题是3分的，题目本身旧题型有13道题，而不是常规的14道题，所以这里变成新题型的时候也就少一道题目,,,
2023/06/03,你好，这个选项不全,2022第24套，conversation1，题目不全,洒脱,老师,机构题目问题,沟通确认中,,ac467ec56d9179fdb6c15bbaa712331.png,,,,,
2023/06/03,学生转班到了另一个班，但是前一个班的做题记录全都没有了,学生转班之后，之前的做题记录全都没有了，怎样操作才能保留之前班级的答题记录？,峰树,教务,操作疑问,已处理,已反馈,,,直接在原班级中选择转班状态会变成一转班这个班级的作业还是会保留的那是如果移出了班级就没有办法保留,,,
2023/06/03,学生自己练习的错题训练需要增加一个删除功能,学生自己练习的错题训练需要增加一个删除功能,飞虎,老师,需求,未处理,,,,,,,
2023/06/03,小程序的错词本点击去练习就会生成作业，学生点击会生成很多作业，没有像电脑端一样可以选数量,小程序的错词本点击去练习就会生成作业，没有像电脑端一样的流程，可以选单词书数量和开始练习按钮。,飞虎,学生,需求,未处理,,,,,,,
2023/06/03,你好，这些SAT考的题能帮我们上传到系统里吗？, SAT机考题目上传,独课,老师,录入需求,沟通确认中,,,,,,,
2023/06/03,这个题目录错了,202203北美卷数学部分题目有错误,思明,老师,题目问题,已处理,已反馈,,,,,,
2023/06/03,学生模考了有填写对应老师的名字，但是老师查询不到该学生的入学模考成绩是为什么？,学生填写了对应销售的名字，但是对应销售无法在公池中查看学生的入学模考。,独角兽,销售,其他,已处理,已反馈,,,学生是之前就录入的，系统有对应的负责销售，这种情况学生后来做的入学模考还是会出现在第1次填写的信息上，以第1次填写的推荐人为主，可以重新分配一下销售。,,,
2023/06/03,小程序练习单词书练习单词，没有办法跳转到下一个单词,小程序单词书练习，学习单词在发音之后没有办法跳转到下一个单词页面,飞虎,学生,bug,已处理,已反馈,,,,,,
2023/06/03,麻烦入学测试帮我们把托福tpo56 57 60 61都添加上,新增托福入学模考,孚外,老师,录入需求,已处理,已反馈,,,,,,
2023/06/03,作业详情页面题目下的百分比是指什么,作业详情页面题目下的百分比是指什么,琢思,老师,其他,已处理,已反馈,,,这里的百分比就是下面这一题的准确比例，适用于班级人数多的作业,可优化提示,,
2023/06/02,老师端想知道听力课总共排了多少次课，如何查看？排课的序列号不是总的,最好可以显示课程次数，比如2/10，总共10节课，这是第二次，方便老师规划上课内容,孚外,老师,需求,未处理,,,,,,,
2023/06/02,我刚刚尝试建立一个单词书，再新增单元，我刚刚新增一单元，显示的是unit11，不会生成unit2,单词书新增单元，显示的是unit11，不是unit2,孚外,老师,bug,已处理,已反馈,,,,,,
2023/06/02,这些入学考试我们可以自己定义一套题吗加一套TPO42全套就好,新增雅思入学模考,孚外,老师,录入需求,已处理,已反馈,,,,,,
2023/06/02,单词书无法按照科目分类排序，寻找起来比较麻烦,单词书多了容易乱，可以添加按科目分类,诺得,老师,需求,未处理,,,,,,,
